household_key,pred_purchases_6m,clv_6m,churn_prob,frequency,recency,monetary,total_net_revenue
48,14.24770768,326.8172197,0,50,23,1172.83,1172.83
534,0.05554410786,0.1520956503,0,465,23,1315.44,1315.44
625,9.657563173,344.6232295,0,34,23,1233.92,1233.92
871,36.49036545,2798.751567,0,132,23,10435.96,10435.96
1294,15.90254056,1338.392573,0,56,23,4829.32,4829.32
1039,23.17706455,1421.0433,0,82,23,5168.38,5168.38
2369,21.50324397,746.3854115,0,76,23,2709.79,2709.79
1247,34.15810667,1789.552356,0,123,23,6639.95,6639.95
288,25.90539473,852.6630123,0,92,23,3114.77,3114.77
2221,31.52370698,623.5405446,0,113,23,2301.4,2301.4
1425,36.10173264,1023.821445,0,131,23,3828.6,3828.6
1434,41.91814365,767.8486273,0,220,23,4160.33,4160.33
67,40.06501612,1644.102705,0,227,23,9618.9,9618.9
632,26.25446415,915.1080335,0,94,23,3370.68,3370.68
2154,33.15543852,676.8885978,0,120,23,2523.34,2523.34
1236,45.3615684,904.7060682,0,194,23,3993.01,3993.01
1761,8.693830432,509.5848189,0,31,23,1845.46,1845.46
2350,12.90522337,525.8754659,0,46,23,1915.65,1915.65
1791,37.99072875,781.9300309,0,140,23,2970.1,2970.1
1847,28.60247904,722.7429925,0,103,23,2678.71,2678.71
13,20.27222757,941.2567389,0,275,23,13190.92,13190.92
787,45.36890973,579.6493926,0,190,23,2504.59,2504.59
582,38.35052754,1345.873362,0,142,23,5137.74,5137.74
2250,18.99318072,635.015231,0,68,23,2333.16,2333.16
113,42.06330445,2799.371464,0,223,23,15324.95,15324.95
56,45.31315074,1461.431956,0,201,23,6691.53,6691.53
1586,19.97844682,604.6360944,0,72,23,2237.21,2237.21
1566,3.340018827,98.4221265,0,347,23,10567.71,10567.71
1191,27.01540677,666.0268759,0,98,23,2485.87,2485.87
1663,45.47874291,412.502295,0,196,23,1834.06,1834.06
2312,7.145635516,316.2858643,0,321,23,14682.81,14682.81
351,13.67803147,342.5880828,0,296,23,7659.67,7659.67
2370,43.73733769,1308.167807,0,172,23,5307.52,5307.52
2158,35.47711909,839.4390721,0,131,23,3194.17,3194.17
1621,24.74875735,864.0010785,0,90,23,3231.48,3231.48
103,14.06541183,146.3153756,0,51,23,541.99,541.99
1740,0.9820251719,29.08086314,0,390,23,11938.2,11938.2
2385,11.10623669,216.3264142,0,306,23,6158.06,6158.06
1739,9.361602966,210.8598814,0,34,23,778.4,778.4
878,44.71556839,1431.859975,0,181,23,5980.72,5980.72
75,17.58419665,312.7875474,0,64,23,1167.09,1167.09
1279,45.54975145,1063.039891,0,199,23,4793.46,4793.46
95,10.99806067,224.6473658,0,308,23,6500.18,6500.18
78,44.96260025,519.7166783,0,210,23,2505.14,2505.14
1061,38.85079715,1592.077358,0,147,23,6211.67,6211.67
2467,0.8866751668,27.83488046,0,396,23,12850.56,12850.56
2407,44.41163218,1602.621782,0,179,23,6665.22,6665.22
99,32.33870006,850.4372802,0,255,23,6926.15,6926.15
2267,18.29274607,613.0876635,0,67,23,2304.15,2304.15
1004,33.77606857,479.4604701,0,253,23,3708.72,3708.72
666,27.06832553,268.68127,0,100,23,1020.7,1020.7
354,40.75440407,2196.982611,0,157,23,8729.87,8729.87
611,19.82935942,612.7342613,0,73,23,2316.24,2316.24
914,16.29172694,485.8841902,0,60,23,1834.08,1834.08
198,0.1381382975,2.509696911,0,461,23,8659.17,8659.17
390,29.03491883,471.7311503,0,108,23,1806.02,1806.02
2133,37.17779262,1728.791357,0,141,23,6759.92,6759.92
1267,17.85966004,445.7804282,0,66,23,1689.84,1689.84
1960,25.06961456,691.2788024,0,93,23,2637.78,2637.78
1325,17.32114696,748.2384602,0,64,23,2835.99,2835.99
1219,32.26201193,213.2669224,0,121,23,823.08,823.08
2209,41.82452414,1221.506603,0,232,23,6996.68,6996.68
453,9.178744345,197.3403833,0,34,23,742.95,742.95
1285,36.06175885,1289.16708,0,137,23,5048.59,5048.59
369,9.435029299,274.2387766,0,35,23,1034.95,1034.95
1596,7.543918558,572.7080349,0,28,23,2154.63,2154.63
392,27.79485609,2970.485643,0,104,23,11443.97,11443.97
2109,31.83381415,646.0185946,0,120,23,2508.24,2508.24
1007,32.28852302,351.8760245,0,122,23,1368.97,1368.97
2242,31.15787699,317.831217,0,118,23,1239.07,1239.07
2499,23.95853221,878.4806992,0,90,23,3394.07,3394.07
885,23.07119588,671.3145558,0,87,23,2602.8,2602.8
172,40.45267055,437.012848,0,159,23,1770.87,1770.87
1545,43.10967704,948.2562195,0,174,23,3948.53,3948.53
2233,28.59266734,855.7876933,0,273,23,8440.77,8440.77
788,19.87757627,490.0697203,0,295,23,7514.2,7514.2
2065,23.45760364,837.6250819,0,89,23,3268.33,3268.33
1192,26.26103663,378.4748981,0,100,23,1482.54,1482.54
2330,19.25281669,1459.30275,0,73,23,5683.36,5683.36
219,44.35360193,2238.895349,0,228,23,11884.79,11884.79
119,16.31782129,665.5113921,0,62,23,2593.01,2593.01
1958,9.213862386,263.3930212,0,35,23,1017.86,1017.86
24,19.42988362,488.6844103,0,74,23,1911.11,1911.11
893,28.89855849,1195.526343,0,111,23,4729.01,4729.01
752,27.63749574,960.4879499,0,106,23,3792.56,3792.56
1274,30.84006347,1367.247089,0,273,23,12503.24,12503.24
1800,22.12941993,928.6268719,0,85,23,3667.31,3667.31
2333,6.246804095,70.01640359,0,24,23,270.6,270.6
57,45.25772436,702.1517372,0,194,23,3105.87,3105.87
1872,40.26361912,906.7812202,0,162,23,3762.97,3762.97
447,34.54828943,411.8618205,0,136,23,1670.44,1670.44
1350,33.28346647,633.3538265,0,131,23,2568.6,2568.6
2049,9.287099822,252.9932406,0,36,23,998.12,998.12
222,33.00254354,1452.761594,0,130,23,5897.9,5897.9
1854,32.98660559,892.6791853,0,273,23,7631.72,7631.72
475,10.48851744,382.3892726,0,41,23,1525.02,1525.02
167,5.097486771,321.7836359,0,20,23,1268.02,1268.02
1705,42.35739427,421.4260989,0,176,23,1805.93,1805.93
755,20.50042741,686.1350671,0,307,23,10617.05,10617.05
29,17.49029159,331.8145118,0,69,23,1343.03,1343.03
2274,17.96959068,1718.846226,0,71,23,6974.46,6974.46
1928,28.61500967,567.5859865,0,114,23,2328.37,2328.37
641,7.540202352,271.712284,0,355,23,13221.75,13221.75
799,17.14178221,511.9692057,0,68,23,2084.11,2084.11
2444,1.487907123,19.20238233,0,6,23,69.94,69.94
1461,28.67573737,693.5480877,0,290,23,7246.2,7246.2
711,9.078552567,106.6643256,0,36,23,429.79,429.79
305,34.90341801,918.9754652,0,141,23,3827.02,3827.02
157,41.20240953,638.4080909,0,172,23,2748.95,2748.95
131,8.281644369,139.3605285,0,354,23,6156.22,6156.22
1355,3.489972151,138.0484861,0,14,23,547.82,547.82
1479,0.0002680428995,0.003304213055,0,716,23,9129.23,9129.23
7,14.73529331,828.3777299,0,59,23,3400.05,3400.05
946,33.45854674,604.0778912,0,136,23,2530.45,2530.45
409,33.18605917,1073.174796,0,135,23,4499.85,4499.85
1751,34.65130112,980.6277548,0,142,23,4142.87,4142.87
1094,23.52320634,1428.298536,0,95,23,5935.57,5935.57
679,41.00215286,983.9766332,0,262,23,6494.31,6494.31
1388,36.55282917,1631.156318,0,151,23,6949.16,6949.16
2458,13.87192768,270.5802136,0,56,23,1118.33,1118.33
1492,23.45960026,294.5170436,0,95,23,1226.29,1226.29
2231,23.1533576,1053.43096,0,94,23,4400.26,4400.26
789,6.354380216,89.67923483,0,26,23,370.3,370.3
1733,8.316344351,357.6564974,0,34,23,1487.37,1487.37
1393,43.68739751,1240.691907,0,203,24,5950.89,5950.89
1996,30.10491795,651.9250212,0,119,24,2654.2,2654.2
1979,25.70905961,283.7919651,0,101,24,1146.67,1146.67
2384,4.806554493,202.3091716,0,19,24,801.41,801.41
1391,40.12948142,1865.551917,0,169,24,8105.74,8105.74
280,25.64224194,563.7116066,0,105,24,2375.86,2375.86
676,3.634285015,100.4422533,0,376,24,10741.1,10741.1
2116,44.09374263,2331.054619,0,224,24,12228.09,12228.09
1652,9.514362889,226.4832431,0,39,24,946,946
907,22.37446245,461.8774466,0,92,24,1953.06,1953.06
614,29.4144083,645.3421614,0,122,24,2757.24,2757.24
2018,35.14968246,930.1381974,0,148,24,4038.15,4038.15
924,23.00125122,549.860605,0,95,24,2336.18,2336.18
2483,20.07552079,416.8200871,0,83,24,1770.91,1770.91
1815,25.4274528,1223.757368,0,89,24,4405.47,4405.47
1283,14.09191352,93.76520944,0,49,24,332.46,332.46
1839,28.13433886,487.3329668,0,99,24,1764.15,1764.15
1567,41.01176563,545.1644979,0,155,24,2124.23,2124.23
1103,39.95444376,1158.185606,0,204,24,6104.19,6104.19
101,25.13917088,669.0875322,0,242,24,6651.58,6651.58
164,32.58609987,1165.202246,0,116,24,4272.41,4272.41
109,29.39643414,961.3593375,0,104,24,3501.07,3501.07
1964,19.42820965,554.1060825,0,68,24,1990.12,1990.12
696,2.639626907,115.2987306,0,326,24,14715.53,14715.53
2159,33.61681499,544.6273559,0,121,24,2018.95,2018.95
1703,30.28036516,585.1240032,0,233,24,4648.88,4648.88
1924,35.42536759,966.5297728,0,221,24,6225.45,6225.45
2326,13.34761116,367.6109305,0,47,24,1322.87,1322.87
47,30.97854949,631.3669827,0,111,24,2329.13,2329.13
1965,41.88558418,1032.078802,0,163,24,4142.69,4142.69
1159,30.67132215,569.7047045,0,233,24,4468.63,4468.63
847,15.02350153,405.2810894,0,53,24,1463.32,1463.32
527,35.69955219,954.4165354,0,130,24,3581.52,3581.52
1064,12.45739345,852.0787522,0,44,24,3074.68,3074.68
373,3.662628697,28.00447429,0,13,24,96.91,96.91
1484,29.62386879,871.266532,0,106,24,3209.39,3209.39
1473,32.68199891,1166.668739,0,118,24,4339.15,4339.15
1568,22.80256023,1253.248757,0,81,24,4575.94,4575.94
876,41.66046711,1190.466211,0,200,24,5899.04,5899.04
1470,36.21114272,526.2091095,0,133,24,1991.33,1991.33
1534,4.655166912,121.6217655,0,313,24,8449.68,8449.68
667,18.56979927,307.6450599,0,66,24,1121.2,1121.2
388,16.28168336,352.5807067,0,58,24,1286.54,1286.54
270,11.51784891,254.4088231,0,41,24,923.46,923.46
322,19.90142379,660.433707,0,71,24,2418.88,2418.88
1520,38.05052174,997.9628343,0,142,24,3839.36,3839.36
2108,35.61314008,483.170218,0,131,24,1830.99,1830.99
79,40.34224122,1003.450349,0,154,24,3950.12,3950.12
952,30.62504021,589.9690772,0,111,24,2201.47,2201.47
1376,31.52592868,1434.318104,0,235,24,11041.41,11041.41
1846,6.983767059,190.9954708,0,25,24,690.39,690.39
1588,31.95152809,687.6308853,0,234,24,5199.98,5199.98
2351,3.852798758,192.3958999,0,322,24,16616.78,16616.78
685,42.05683938,1220.264891,0,201,24,6019.77,6019.77
1066,27.50304978,338.5938135,0,245,24,3114.34,3114.34
1302,10.03418729,207.6528474,0,36,24,757.95,757.95
1303,39.87739802,1155.918484,0,212,24,6344.09,6344.09
1879,15.3706566,264.0503916,0,274,24,4861.95,4861.95
1844,22.9676734,410.3740605,0,83,24,1523.8,1523.8
916,41.37620037,732.5852334,0,206,24,3764.6,3764.6
868,41.31190043,1690.115864,0,162,24,6836.65,6836.65
1029,15.35751575,742.4978125,0,276,24,13785.55,13785.55
1239,7.185788203,564.9515795,0,26,24,2068.5,2068.5
1619,43.27670143,1009.884019,0,185,24,4454.73,4454.73
545,15.43494206,715.733692,0,56,24,2660.28,2660.28
2311,15.95963028,491.6833152,0,58,24,1830.83,1830.83
1915,7.692963104,131.9366418,0,28,24,485.8,485.8
1481,41.48020313,808.9561768,0,164,24,3298.77,3298.77
36,38.58488723,828.3432296,0,221,24,4898.25,4898.25
88,36.11962185,1774.176388,0,229,24,11615.66,11615.66
1306,42.22887166,728.21049,0,171,24,3041.69,3041.69
1445,42.9038415,1198.524968,0,178,24,5130.59,5130.59
2393,16.5794592,1072.967657,0,61,24,4048.29,4048.29
1826,29.76836653,519.5727589,0,111,24,1994.47,1994.47
82,13.84902847,150.5674308,0,51,24,566.51,566.51
2217,43.40941135,970.5275123,0,192,24,4430.01,4430.01
937,18.41437971,440.732811,0,68,24,1669.89,1669.89
2500,30.19017428,1423.107559,0,113,24,5486.16,5486.16
2380,42.77479112,1175.509795,0,177,24,5018.78,5018.78
1296,21.53161942,556.4886747,0,80,24,2124.43,2124.43
716,21.796972,338.1250761,0,81,24,1290.68,1290.68
702,18.32518843,527.3977717,0,276,24,8205.68,8205.68
493,43.44558261,1057.859702,0,196,24,4925.56,4925.56
434,30.97817427,971.3351209,0,117,24,3778.75,3778.75
2376,43.16468663,897.3639509,0,183,24,3925.49,3925.49
1374,26.33512295,734.5696158,0,99,24,2841.56,2841.56
825,33.86078452,1603.386154,0,242,24,11835.02,11835.02
2189,24.22456886,345.8191158,0,91,24,1335.47,1335.47
703,40.93996419,1715.604543,0,219,24,9475.69,9475.69
1620,4.223421056,111.8032207,0,337,24,9219.35,9219.35
1970,18.32748074,282.5286021,0,69,24,1091.08,1091.08
328,35.78876591,2512.966951,0,239,24,17332.13,17332.13
1816,40.01855286,938.396905,0,160,24,3869.51,3869.51
2277,32.78081013,981.7993136,0,126,24,3888.44,3888.44
205,27.85384537,957.0557074,0,106,24,3749.64,3749.64
378,6.611131488,92.83506689,0,325,24,4715.42,4715.42
1137,34.4781179,529.8531578,0,134,24,2121.89,2121.89
1167,37.91116646,1666.249074,0,150,24,6798.79,6798.79
1288,14.41215357,485.2728364,0,55,24,1896.5,1896.5
2094,19.62055672,778.2026306,0,75,24,3055.52,3055.52
2360,4.600752101,121.9320219,0,343,24,9394.58,9394.58
2280,40.85623068,2140.106987,0,228,24,12332.91,12332.91
1295,17.62449117,413.6281001,0,68,24,1637.41,1637.41
605,32.5702298,1445.982135,0,128,24,5856.38,5856.38
1770,0.08494380814,1.514511779,0,477,24,8793.19,8793.19
1115,13.21231758,462.9898196,0,51,24,1828.64,1828.64
236,12.17699429,403.4803279,0,47,24,1591.78,1591.78
141,13.43239676,113.3914179,0,52,24,448.34,448.34
923,39.96973655,781.0962568,0,164,24,3305.54,3305.54
1178,43.73824134,1003.722229,0,212,24,5022.28,5022.28
115,43.89398744,2805.477166,0,201,24,13262.1,13262.1
606,24.64672494,820.6033574,0,97,24,3323.12,3323.12
2367,35.27899934,1083.355573,0,142,24,4495.53,4495.53
1151,38.69861616,662.9562222,0,159,24,2808.91,2808.91
934,41.05138445,1819.28898,0,234,24,10709.38,10709.38
1070,41.70373578,1184.508154,0,177,24,5187.13,5187.13
1186,19.91198027,1486.25405,0,79,24,6060.38,6060.38
590,33.15742256,801.5301281,0,134,24,3338.41,3338.41
637,28.23716213,609.1393146,0,113,24,2510.04,2510.04
367,28.47723035,1742.778626,0,114,24,7186.37,7186.37
670,43.31283209,1242.769625,0,192,24,5685.67,5685.67
1591,27.53450571,1167.016322,0,111,24,4844.96,4844.96
1722,35.52883484,1497.121295,0,258,24,11229.71,11229.71
191,8.488539988,135.8806116,0,34,24,552.85,552.85
96,14.68979865,287.385214,0,59,24,1182.43,1182.43
813,8.192799352,504.1773447,0,33,24,2065.1,2065.1
784,32.66364924,737.4008785,0,134,24,3117.66,3117.66
210,35.51593987,884.0318661,0,147,24,3772.56,3772.56
2050,38.12483774,1199.717171,0,160,24,5193.22,5193.22
254,10.65008377,107.4734774,0,43,24,442.14,442.14
1110,32.19577274,1293.702735,0,133,24,5508.47,5508.47
2205,26.01511898,467.4174554,0,107,24,1978.76,1978.76
1601,5.610105369,311.6623252,0,23,24,1288.54,1288.54
114,21.44266606,785.6340836,0,88,24,3315.63,3315.63
540,26.75743236,917.580796,0,93,25,3280.73,3280.73
1709,23.08428328,552.7403336,0,87,25,2141.64,2141.64
2260,33.74433016,1835.375055,0,133,25,7456.64,7456.64
2054,6.651987453,55.29509913,0,26,25,217.6,217.6
2451,41.835958,1759.77552,0,192,25,8335.74,8335.74
1873,24.83156355,508.2240188,0,269,25,5686.82,5686.82
1145,19.81957384,922.5226721,0,81,25,3875.17,3875.17
718,0.002914906398,0.09080916199,0,599,25,19299.86,19299.86
1074,36.19794932,2066.961447,0,132,25,7769.22,7769.22
1171,9.777186995,281.8560073,0,34,25,996.6,996.6
6,15.37830498,357.1419709,0,250,25,5996.16,5996.16
638,40.75507956,1936.59827,0,164,25,8039.29,8039.29
1235,5.723488345,254.8358198,0,20,25,894,894
949,36.5338502,1534.109842,0,134,25,5799.97,5799.97
577,11.12682487,1230.570867,0,39,25,4399.53,4399.53
1224,26.00469723,649.6408057,0,92,25,2363.78,2363.78
1399,9.399084959,289.400432,0,33,25,1032.63,1032.63
2117,17.88701176,290.9794589,0,63,25,1050.39,1050.39
1764,36.49622637,2992.719802,0,135,25,11412.2,11412.2
1530,13.58350555,243.7095033,0,48,25,879.93,879.93
2129,40.63361477,1731.466553,0,163,25,7164.99,7164.99
1053,26.84580905,1254.568071,0,96,25,4616.42,4616.42
2269,35.17001011,533.7749164,0,209,25,3273.95,3273.95
1859,9.860076159,495.7862774,0,35,25,1791.28,1791.28
2381,25.61810026,591.6790714,0,92,25,2185.28,2185.28
964,24.46634249,552.9749886,0,88,25,2044.85,2044.85
118,25.00517585,1222.58238,0,90,25,4526.21,4526.21
526,40.85052732,989.7128926,0,183,25,4574.92,4574.92
2211,21.68106121,620.2799747,0,78,25,2292.52,2292.52
269,23.31295296,476.5788343,0,84,25,1764.76,1764.76
1307,41.13412216,469.7911191,0,174,25,2049.58,2049.58
1658,19.03840262,478.2384263,0,69,25,1778.67,1778.67
908,39.26868237,1165.701665,0,199,25,6097.47,6097.47
1529,23.07603144,826.4877101,0,244,25,9025.51,9025.51
1257,8.531051015,376.4760815,0,31,25,1389.12,1389.12
2447,34.814297,1924.430356,0,132,25,7520.94,7520.94
87,12.29235767,321.5727708,0,45,25,1202.3,1202.3
1474,19.61890177,649.1028331,0,72,25,2445.87,2445.87
356,28.62677277,336.2225178,0,234,25,2837.33,2837.33
510,1.428621155,31.57645699,0,346,25,7903.36,7903.36
1326,0.3017317093,6.542807576,0,394,25,8831.21,8831.21
2484,39.40327588,1903.916241,0,157,25,7824.64,7824.64
1244,9.216987645,161.015731,0,34,25,603.45,603.45
565,5.667080118,133.8276906,0,21,25,498.06,498.06
1989,38.58488338,746.6699278,0,153,25,3052.87,3052.87
1837,39.63292853,1807.877282,0,160,25,7528.5,7528.5
915,31.38105519,248.5737471,0,119,25,970.11,970.11
1024,37.10378196,2344.723505,0,145,25,9448.75,9448.75
1611,13.6795992,177.790851,0,51,25,677.46,677.46
2446,41.32466667,1360.508836,0,190,25,6455.78,6455.78
41,19.48036241,807.3814635,0,73,25,3107.13,3107.13
1998,3.180796141,22.1729451,0,331,25,2383.54,2383.54
1538,8.457026379,131.5389219,0,32,25,504.92,504.92
455,6.602395772,327.5522705,0,25,25,1253.4,1253.4
2127,6.857352663,381.0995223,0,26,25,1461.82,1461.82
1359,19.97882206,305.3944556,0,76,25,1192.68,1192.68
2184,21.92223314,415.924735,0,260,25,5094.8,5094.8
1513,16.72870428,237.6631609,0,64,25,931.89,931.89
834,7.237652852,241.488642,0,28,25,946.28,946.28
1665,27.59759958,386.5556656,0,108,25,1556.84,1556.84
1422,2.821929848,126.6597669,0,11,25,481.77,481.77
989,40.67315163,1056.58298,0,174,25,4663.38,4663.38
1685,24.78002391,390.2858744,0,97,25,1571.37,1571.37
1330,21.78496599,536.577304,0,86,25,2177.55,2177.55
1933,21.53568999,537.3772276,0,85,25,2180.22,2180.22
2003,10.66435886,491.6444684,0,42,25,1976.48,1976.48
1378,30.24119173,1681.894042,0,121,25,6933.72,6933.72
1730,39.44265448,803.6526721,0,167,25,3509.78,3509.78
1320,3.523835816,91.8191965,0,14,25,360.43,360.43
1111,7.158104192,407.7172728,0,321,25,18894.72,18894.72
2222,10.08513676,760.1977073,0,40,25,3076.27,3076.27
1463,33.99499473,820.9724164,0,139,25,3460.15,3460.15
1291,25.70080961,797.555591,0,103,25,3290.01,3290.01
1512,23.14130698,405.118864,0,93,25,1674.23,1674.23
35,14.93260391,271.9517419,0,60,25,1119.51,1119.51
1865,38.03253362,1523.350948,0,161,25,6651.93,6651.93
1793,15.67619878,458.2688787,0,63,25,1888.55,1888.55
1317,41.98483683,843.7750033,0,196,25,4065.24,4065.24
803,16.14927009,493.3403059,0,65,25,2036.84,2036.84
314,10.06929187,722.8454485,0,41,25,3004.01,3004.01
470,36.75609794,526.7367808,0,156,25,2305,2305
1185,14.97431737,319.5712639,0,61,25,1334.18,1334.18
332,28.49266743,1293.605188,0,118,25,5519.02,5519.02
976,21.72565997,1595.42463,0,82,26,6190.51,6190.51
1613,33.55254626,1603.348969,0,136,26,6699.49,6699.49
2062,35.34543534,833.7231952,0,220,26,5357.62,5357.62
861,8.66640403,346.4621027,0,34,26,1382.53,1382.53
1382,28.63882957,738.9161759,0,116,26,3082.47,3082.47
669,29.29064025,2189.315289,0,119,26,9164.15,9164.15
2417,2.195405422,49.95041409,0,9,26,196.11,196.11
362,22.2941198,711.6049072,0,91,26,2987.49,2987.49
2200,40.29428019,1718.628283,0,197,26,8673.11,8673.11
401,23.30445861,599.0786215,0,96,26,2538.88,2538.88
2371,23.65318202,501.7362094,0,98,26,2138.71,2138.71
1850,21.78036497,651.0086211,0,223,26,6882.11,6882.11
1759,23.7962904,422.0333706,0,219,26,4009.62,4009.62
151,14.03595434,343.529568,0,49,26,1226.14,1226.14
2299,17.73162682,574.0022368,0,62,26,2057.89,2057.89
1676,27.35450135,1425.908328,0,97,26,5203.43,5203.43
2372,20.17407137,887.8334534,0,71,26,3208.19,3208.19
797,25.86543009,836.2659427,0,92,26,3059.57,3059.57
2479,36.23208239,3690.061621,0,136,26,14279.7,14279.7
250,33.02679867,1587.352657,0,121,26,5991.84,5991.84
1188,38.09427443,922.9597977,0,149,26,3722.22,3722.22
2199,38.70774004,1365.45771,0,155,26,5639.17,5639.17
1848,30.28081897,2899.50416,0,110,26,10848.11,10848.11
786,32.2332771,1137.89108,0,204,26,7434.07,7434.07
397,13.74343918,330.6504181,0,248,26,6161.99,6161.99
349,9.546104386,240.0468586,0,34,26,869.16,869.16
430,29.44979557,635.5823123,0,107,26,2377.09,2377.09
133,20.96500775,1040.55089,0,75,26,3823.89,3823.89
1217,15.12597694,726.7380362,0,54,26,2656.9,2656.9
1801,17.84883997,206.5222279,0,64,26,758.74,758.74
2472,11.73718569,334.3509305,0,42,26,1220.81,1220.81
817,37.63885921,1192.410175,0,147,26,4801.85,4801.85
2183,39.15090502,897.8815224,0,173,26,4093.12,4093.12
512,6.938541935,306.1035271,0,25,26,1114.44,1114.44
1175,35.47368933,1887.196078,0,135,26,7403.51,7403.51
204,15.71825189,250.3035732,0,57,26,929.27,929.27
518,38.21088247,1193.034441,0,153,26,4926.37,4926.37
2300,31.55287051,1198.037008,0,118,26,4615.35,4615.35
2364,31.27659164,1923.870653,0,117,26,7414.1,7414.1
346,32.8490364,1375.82276,0,124,26,5351.41,5351.41
1409,23.62492118,1141.812944,0,87,26,4324.03,4324.03
1092,11.43570059,252.155469,0,42,26,944.69,944.69
516,4.609444666,80.41269542,0,17,26,295.23,295.23
310,2.414091208,51.56292578,0,9,26,184.02,184.02
329,36.89686815,741.9585222,0,146,26,3026.71,3026.71
929,20.22475455,428.819532,0,244,26,5342.55,5342.55
2303,17.69564221,564.1878255,0,66,26,2158.85,2158.85
1953,29.71944975,695.4368892,0,113,26,2722.81,2722.81
53,15.00961125,513.4696851,0,56,26,1962.26,1962.26
1790,12.58601662,518.36044,0,47,26,1978.83,1978.83
2275,34.40488677,694.9905231,0,134,26,2789.51,2789.51
831,39.13738232,2018.227191,0,166,26,8831.35,8831.35
1782,9.836359184,454.8022721,0,37,26,1742.85,1742.85
8,29.40573827,1398.459411,0,113,26,5534.97,5534.97
2485,21.57030538,384.612693,0,82,26,1502.2,1502.2
1347,33.4269842,832.0597819,0,131,26,3360.34,3360.34
699,36.94952811,2472.806167,0,150,26,10353,10353
928,34.51909841,873.1095821,0,137,26,3571.7,3571.7
648,19.10109871,486.8665665,0,73,26,1910.4,1910.4
1752,38.87103739,1266.958572,0,196,26,6593.81,6593.81
166,31.12000616,757.6258457,0,122,26,3059.69,3059.69
1332,15.65854916,521.2446667,0,60,26,2047.26,2047.26
1427,21.48983291,665.1255837,0,83,26,2640.47,2640.47
2439,18.68158576,151.0658521,0,72,26,596.88,596.88
1923,38.99288191,1102.359874,0,167,26,4870.31,4870.31
1,22.21888881,1087.964975,0,86,26,4330.16,4330.16
896,28.62997063,1309.138109,0,112,26,5274.46,5274.46
1000,34.34224176,1002.07163,0,138,26,4150.76,4150.76
224,14.47333748,403.9748954,0,56,26,1600.8,1600.8
720,22.09492754,419.6334455,0,86,26,1678.8,1678.8
607,35.68762064,512.6805788,0,216,26,3203.01,3203.01
709,37.46794884,1289.288519,0,156,26,5536.4,5536.4
1181,22.81589185,547.6486267,0,89,26,2196.58,2196.58
2063,20.80510948,647.6923832,0,81,26,2591.43,2591.43
278,21.53130615,512.1379132,0,84,26,2053.56,2053.56
1323,2.805546931,77.7729443,0,11,26,297.05,297.05
97,39.81396577,1141.250385,0,180,26,5323.95,5323.95
728,0.02581245726,0.5641017533,0,475,26,10732.91,10732.91
580,24.91447545,330.6669383,0,98,26,1337.7,1337.7
2405,36.52854206,803.7132756,0,151,26,3425.7,3425.7
1447,10.16854768,150.973113,0,40,26,604.95,604.95
1042,25.65461069,529.3017009,0,248,26,5284.12,5284.12
1729,21.45337477,714.5617729,0,85,26,2910.61,2910.61
405,24.61274205,891.5378723,0,98,26,3652.97,3652.97
1135,16.0932763,183.7926409,0,64,26,748.88,748.88
448,11.32745604,121.7765774,0,45,26,493.37,493.37
335,35.28369059,657.0729873,0,147,26,2822.18,2822.18
2340,35.51319473,692.7928921,0,149,26,2996.82,2996.82
1256,38.6955237,1163.702281,0,170,26,5274.32,5274.32
1939,18.57781823,912.5981583,0,75,26,3784.62,3784.62
281,19.50389708,359.3577839,0,79,26,1495.08,1495.08
708,16.78951571,680.3428093,0,68,26,2828.06,2828.06
1569,25.41706232,319.6422319,0,104,26,1345.59,1345.59
1835,8.29458258,284.726333,0,310,26,10995.71,10995.71
888,19.37275241,2073.070041,0,79,26,8689.01,8689.01
2478,34.47502272,768.2865481,0,146,26,3354.42,3354.42
1633,38.49166623,1729.948532,0,219,26,10162.78,10162.78
68,0.005031122074,0.04364928532,0,553,26,4960.77,4960.77
1077,13.85506882,564.274084,0,36,27,1492.81,1492.81
1807,21.3971796,759.9297678,0,212,27,7773.21,7773.21
185,17.32070237,530.5876396,0,68,27,2137.62,2137.62
1387,16.79246602,510.3820053,0,66,27,2057.95,2057.95
1642,30.48839525,496.3267641,0,125,27,2096.12,2096.12
1967,18.02553622,433.6205415,0,73,27,1802.93,1802.93
1356,21.04048108,532.9370742,0,86,27,2239.34,2239.34
70,7.821599875,18.6575627,0,32,27,76.4,76.4
2317,34.78301897,3140.385248,0,150,27,13967.37,13967.37
1745,29.80787778,599.8576901,0,125,27,2591.48,2591.48
2375,27.21525973,658.7032207,0,114,27,2841.4,2841.4
1650,29.61997688,613.3195397,0,106,27,2259.16,2259.16
1972,32.85673502,647.5121577,0,120,27,2435.73,2435.73
2172,27.8148554,657.5485695,0,99,27,2408.11,2408.11
1541,28.54059821,2104.651294,0,102,27,7743.35,7743.35
1242,9.996287349,233.1136754,0,35,27,830.11,830.11
1594,32.23201252,791.9263041,0,118,27,2986.13,2986.13
1047,22.53259337,288.8034735,0,80,27,1052.94,1052.94
2235,24.85079613,1038.424408,0,89,27,3824.87,3824.87
2195,23.44286224,320.741759,0,84,27,1180.72,1180.72
2366,37.11567315,1177.853729,0,168,27,5500.03,5500.03
